,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
5517,5517,008962,建信科技创新混合A,混合型-偏股,2021-09-22,1.7317,4.59,23.91,33.84,31.61
5518,5518,008963,建信科技创新混合C,混合型-偏股,2021-09-22,1.7179,4.55,23.76,33.5,31.13
5525,5525,008978,银华长丰混合发起式,混合型-偏股,2021-09-22,1.6371,3.51,-8.45,2.61,-2.15
5527,5527,008980,中邮科技创新精选混合A,混合型-偏股,2021-09-22,2.0344,-0.58,24.98,48.14,27.3
5528,5528,008981,中邮科技创新精选混合C,混合型-偏股,2021-09-22,2.0249,-0.61,24.89,47.91,27.02
5529,5529,008983,财通科技创新混合A,混合型-偏股,2021-09-22,1.5742,16.91,44.67,42.41,50.96
5530,5530,008984,财通科技创新混合C,混合型-偏股,2021-09-22,1.5591,16.83,44.39,41.84,50.09
5531,5531,008985,东方红启东三年持有混合,混合型-偏股,2021-09-22,1.9006,2.32,-4.79,1.72,4.77
5534,5534,008988,大成科技创新混合A,混合型-偏股,2021-09-22,1.7749,1.24,0.54,21.88,18.43
5535,5535,008989,大成科技创新混合C,混合型-偏股,2021-09-22,1.7651,1.2,0.44,21.63,18.09
5539,5539,008997,同泰竞争优势混合A,混合型-偏股,2021-09-22,1.4878,11.71,3.22,38.17,20.28
5540,5540,008998,同泰竞争优势混合C,混合型-偏股,2021-09-22,1.4796,11.67,3.12,37.91,19.95
5547,5547,009007,兴全沪港深两年持有混合,混合型-偏股,2021-09-22,1.0373,-1.3,-14.3,-12.77,-6.36
5548,5548,009008,平安科技创新混合A,混合型-偏股,2021-09-22,2.1793,14.29,32.34,46.22,34.6
5549,5549,009009,平安科技创新混合C,混合型-偏股,2021-09-22,2.1526,14.21,32.09,45.64,33.83
5550,5550,009010,华夏兴阳一年持有混合,混合型-偏股,2021-09-22,1.3082,0.89,-20.48,-13.64,-19.65
5551,5551,009011,华夏睿阳一年持有混合,混合型-偏股,2021-09-22,1.3316,1.08,-20.03,-12.19,-18.12
5554,5554,009014,泓德睿泽混合,混合型-偏股,2021-09-22,1.6534,0.87,-9.19,-0.85,-7.61
5560,5560,009023,鹏华稳健回报混合,混合型-偏股,2021-09-22,1.202,-1.33,-2.05,-3.66,-4.41
5561,5561,009024,海富通科技创新混合C,混合型-偏股,2021-09-22,1.6429,9.48,46.05,64.83,38.84
5562,5562,009025,海富通科技创新混合A,混合型-偏股,2021-09-22,1.6632,9.57,46.34,65.51,39.65
5563,5563,009026,中银高质量发展机遇混合,混合型-偏股,2021-09-22,1.7207,3.4,13.47,15.31,18.29
5566,5566,009029,工银高质量成长混合A,混合型-偏股,2021-09-22,1.1688,-2.06,-11.47,-5.34,-6.54
5567,5567,009030,工银高质量成长混合C,混合型-偏股,2021-09-22,1.157,-2.13,-11.65,-5.74,-7.09
5574,5574,009049,易方达高端制造混合,混合型-偏股,2021-09-22,2.0248,0.56,21.1,39.55,29.05
5577,5577,009057,博时科技创新混合A,混合型-偏股,2021-09-22,1.8992,-4.07,1.03,18.69,12.77
5578,5578,009058,博时科技创新混合C,混合型-偏股,2021-09-22,1.8858,-4.11,0.9,18.4,12.37
5581,5581,009062,财通智慧成长混合A,混合型-偏股,2021-09-22,1.8625,18.49,47.7,47.52,53.9
5582,5582,009063,财通智慧成长混合C,混合型-偏股,2021-09-22,1.8409,18.41,47.41,46.94,53.03
5591,5591,009073,德邦惠利混合A,混合型-偏股,2021-09-22,1.0886,0.89,-0.41,3.31,3.44
5592,5592,009074,德邦惠利混合C,混合型-偏股,2021-09-22,1.088,0.88,-0.42,3.29,3.42
5593,5593,009076,工银圆兴混合,混合型-偏股,2021-09-22,1.6798,-2.25,-7.52,2.46,0.11
5598,5598,009086,鹏华价值共赢两年持有期混合,混合型-偏股,2021-09-22,1.1828,1.65,-16.11,-7.09,-17.2
5599,5599,009092,富国新材料新能源混合,混合型-偏股,2021-09-22,1.6149,5.95,21.05,36.47,30.63
5604,5604,009098,景顺长城价值领航混合,混合型-偏股,2021-09-22,1.3132,3.36,0.99,0.07,6.75
5605,5605,009102,鹏扬红利优选混合A,混合型-偏股,2021-09-22,1.1355,2.3,-1.67,0.44,-6.42
5606,5606,009103,鹏扬红利优选混合C,混合型-偏股,2021-09-22,1.1302,2.26,-1.77,0.25,-6.69
5615,5615,009119,广发品质回报混合A,混合型-偏股,2021-09-22,1.1118,4.68,-17.44,-10.19,-12.44
5616,5616,009120,广发品质回报混合C,混合型-偏股,2021-09-22,1.106,4.64,-17.52,-10.37,-12.69
5624,5624,009132,广发小盘成长混合(LOF)C,混合型-偏股,2021-09-22,3.244,-2.68,-1.39,8.87,-2.36
5629,5629,009137,嘉实瑞和两年持有期混合,混合型-偏股,2021-09-22,1.3485,-3.29,-14.34,-1.12,-11.0
5630,5630,009138,嘉实瑞成两年持有期混合A,混合型-偏股,2021-09-22,1.4117,-2.72,-6.1,-6.98,-4.51
5631,5631,009139,嘉实瑞成两年持有期混合C,混合型-偏股,2021-09-22,1.4041,-2.76,-6.19,-7.16,-4.79
5632,5632,009140,永赢竞争力精选混合,混合型-偏股,2021-09-22,1.8353,3.08,0.51,17.13,22.36
5633,5633,009141,泰达价值长青混合A,混合型-偏股,2021-09-22,1.0662,7.31,-15.54,-9.9,-18.58
5634,5634,009142,泰达价值长青混合C,混合型-偏股,2021-09-22,1.0622,7.27,-15.61,-10.04,-18.76
5641,5641,009152,南方瑞盛三年混合A,混合型-偏股,2021-09-22,1.106,0.69,-11.01,-8.32,-11.5
5642,5642,009153,南方瑞盛三年混合C,混合型-偏股,2021-09-22,1.1045,0.69,-11.02,-8.36,-11.56
5659,5659,009184,东方红颐和积极养老五年(FOF),混合型-偏股,2021-09-16,1.2022,-1.29,2.95,4.38,3.5
5660,5660,009188,鹏华股息精选混合,混合型-偏股,2021-09-22,1.224,1.59,-3.34,-3.42,-3.98
5661,5661,009189,华宝成长策略混合,混合型-偏股,2021-09-22,1.5879,-0.26,4.49,28.3,12.44
5662,5662,009190,景顺长城核心优选混合,混合型-偏股,2021-09-22,1.2641,0.48,-9.91,-6.2,-11.44
5668,5668,009199,万家价值优势一年持有期混合,混合型-偏股,2021-09-22,1.656,6.85,31.86,30.6,21.56
5676,5676,009210,中欧嘉和三年混合A,混合型-偏股,2021-09-22,1.3154,-2.22,-2.74,-1.53,-1.96
5677,5677,009211,中欧嘉和三年混合C,混合型-偏股,2021-09-22,1.3085,-2.26,-2.84,-1.72,-2.24
5682,5682,009223,宝盈现代服务业混合A,混合型-偏股,2021-09-22,0.8465,-8.48,-26.3,-23.4,-20.08
5683,5683,009224,宝盈现代服务业混合C,混合型-偏股,2021-09-22,0.8415,-8.51,-26.38,-23.6,-20.37
5689,5689,009234,鹏华优质企业混合,混合型-偏股,2021-09-22,1.3276,-2.53,-3.64,-6.65,-8.37
5694,5694,009241,融通领先成长混合(LOF)C,混合型-偏股,2021-09-22,1.961,-1.26,-4.53,1.61,-5.08
5695,5695,009242,中加核心智造混合A,混合型-偏股,2021-09-22,1.3881,2.5,7.32,9.69,14.12
5696,5696,009243,中加核心智造混合C,混合型-偏股,2021-09-22,1.3805,2.46,7.21,9.47,13.79
5699,5699,009246,大摩ESG量化混合,混合型-偏股,2021-09-22,1.4034,6.68,13.89,31.6,24.36
5705,5705,009263,华宝红利精选混合A,混合型-偏股,2021-09-22,1.3735,10.47,11.09,12.0,17.29
5716,5716,009275,融通医疗保健行业混合C,混合型-偏股,2021-09-22,2.925,7.54,-11.39,9.06,5.25
5718,5718,009277,融通行业景气混合C,混合型-偏股,2021-09-22,2.647,-6.17,-5.5,-6.47,-7.62
5738,5738,009312,前海联合价值优选混合A,混合型-偏股,2021-09-22,1.306,-0.31,-6.82,12.34,3.63
5739,5739,009313,前海联合价值优选混合C,混合型-偏股,2021-09-22,1.2996,-0.35,-6.91,12.11,3.33
5740,5740,009314,广发双擎升级混合C,混合型-偏股,2021-09-22,3.5615,-2.64,2.23,11.84,3.45
5741,5741,009318,南方成长先锋混合A,混合型-偏股,2021-09-22,1.2153,0.81,5.87,8.41,5.8
5742,5742,009319,南方成长先锋混合C,混合型-偏股,2021-09-22,1.206,0.76,5.71,8.09,5.34
5744,5744,009327,东兴兴晟混合A,混合型-偏股,2021-09-22,1.201,6.17,10.8,20.82,20.36
5745,5745,009328,东兴兴晟混合C,混合型-偏股,2021-09-22,1.1929,6.12,10.64,20.47,19.84
5747,5747,009330,鹏华成长价值混合A,混合型-偏股,2021-09-22,1.1089,4.3,-17.09,-6.55,-17.47
5748,5748,009331,鹏华成长价值混合C,混合型-偏股,2021-09-22,1.097,4.23,-17.26,-6.92,-17.96
5751,5751,009334,富国融享18个月定开混合,混合型-偏股,2021-09-17,1.7412,-0.58,1.08,16.66,18.83
5761,5761,009347,中融价值成长6个月持有混合A,混合型-偏股,2021-09-22,1.2861,2.31,16.33,30.36,23.37
5762,5762,009348,中融价值成长6个月持有混合C,混合型-偏股,2021-09-22,1.2745,2.24,16.09,29.83,22.65
5765,5765,009353,浙商科创一个月滚动持有混合A,混合型-偏股,2021-09-22,1.3896,-4.56,-1.61,26.93,25.07
5766,5766,009354,浙商科创一个月滚动持有混合C,混合型-偏股,2021-09-22,1.3867,-4.59,-1.67,26.79,24.88
5771,5771,009360,招商创新增长混合A,混合型-偏股,2021-09-22,1.1075,0.74,-8.88,-0.96,-0.78
5772,5772,009361,招商创新增长混合C,混合型-偏股,2021-09-22,1.0964,0.67,-9.05,-1.35,-1.35
5773,5773,009362,招商丰盈积极配置混合A,混合型-偏股,2021-09-22,0.9791,-0.66,-6.26,-7.53,-9.52
5774,5774,009363,招商丰盈积极配置混合C,混合型-偏股,2021-09-22,0.9701,-0.74,-6.45,-7.9,-10.04
5775,5775,009364,工银科技创新6个月定开混合A,混合型-偏股,2021-09-17,1.5454,0.74,1.47,21.66,23.01
5776,5776,009365,工银科技创新6个月定开混合C,混合型-偏股,2021-09-17,1.5291,0.66,1.26,21.16,22.32
5777,5777,009366,浦银安盛科技创新一年定开混合A,混合型-偏股,2021-09-17,1.0974,-1.3,7.37,15.52,7.87
5778,5778,009367,浦银安盛科技创新一年定开混合C,混合型-偏股,2021-09-17,1.0941,-1.33,7.25,15.28,7.57
5779,5779,009368,浦银安盛价值精选混合A,混合型-偏股,2021-09-22,1.6796,8.66,25.94,47.45,44.33
5780,5780,009369,浦银安盛价值精选混合C,混合型-偏股,2021-09-22,1.6719,8.63,25.82,47.16,43.92
5781,5781,009370,浦银安盛睿和优选3个月持有混合(FOF)A,混合型-偏股,2021-09-16,1.1047,0.63,4.69,6.71,6.91
5782,5782,009371,浦银安盛睿和优选3个月持有混合(FOF)C,混合型-偏股,2021-09-16,1.1006,0.59,4.6,6.52,6.64
5787,5787,009376,景顺长城成长领航混合,混合型-偏股,2021-09-22,1.3919,-8.18,2.02,26.59,11.66
5791,5791,009380,富安达科技领航混合,混合型-偏股,2021-09-22,1.3894,10.6,23.01,42.9,22.16
5792,5792,009381,汇安核心资产混合A,混合型-偏股,2021-09-22,1.0273,0.15,-11.61,-7.08,-9.58
5793,5793,009382,汇安核心资产混合C,混合型-偏股,2021-09-22,1.0207,0.1,-11.73,-7.32,-9.92
5799,5799,009391,汇添富优质成长混合A,混合型-偏股,2021-09-22,1.2232,0.21,-14.01,-5.24,-6.55
5800,5800,009392,汇添富优质成长混合C,混合型-偏股,2021-09-22,1.2134,0.15,-14.14,-5.54,-6.95
5801,5801,009394,银华同力精选混合,混合型-偏股,2021-09-22,0.8998,-3.12,-6.76,-9.36,-9.73
5806,5806,009402,交银启明混合,混合型-偏股,2021-09-22,1.6076,-0.88,10.94,21.53,20.89
5813,5813,009411,中银科技创新一年定开混合,混合型-偏股,2021-09-17,1.0702,2.33,-14.34,-4.01,-6.04
5825,5825,009432,德邦科技创新一年定开混合A,混合型-偏股,2021-09-17,1.3006,0.78,16.22,33.24,23.8
5826,5826,009433,德邦科技创新一年定开混合C,混合型-偏股,2021-09-17,1.2979,0.75,16.13,33.06,23.57
5828,5828,009437,信达澳银科创一年定开混合A,混合型-偏股,2021-09-17,1.7273,4.82,43.19,70.85,58.06
5829,5829,009438,信达澳银科创一年定开混合C,混合型-偏股,2021-09-17,1.7251,4.81,43.16,70.77,57.96
5831,5831,009442,中银养老2040三年持有期混合(FOF),混合型-偏股,2021-09-16,1.0686,1.97,6.02,6.9,6.01
5834,5834,009447,财通科技创新一年定开混合,混合型-偏股,2021-09-22,1.1499,-4.03,1.78,15.08,8.49
5845,5845,009468,博时健康成长双周定期可赎回混合A,混合型-偏股,2021-09-22,1.2115,5.93,-8.6,17.21,9.51
5846,5846,009469,博时健康成长双周定期可赎回混合C,混合型-偏股,2021-09-22,1.1993,5.85,-8.78,16.74,8.88
5850,5850,009474,国泰致远优势混合,混合型-偏股,2021-09-22,1.5116,12.08,23.86,18.78,36.6
5861,5861,009488,中邮价值精选混合A,混合型-偏股,2021-09-22,1.3215,2.16,5.14,9.77,11.97
5862,5862,009489,中邮价值精选混合C,混合型-偏股,2021-09-22,1.3173,2.13,5.06,9.63,11.76
5863,5863,009490,泰康科技创新一年定开混合,混合型-偏股,2021-09-22,1.334,6.38,18.17,22.17,20.96
5869,5869,009500,国寿安保高股息混合A,混合型-偏股,2021-09-22,1.008,2.69,3.57,1.87,0.59
5870,5870,009501,国寿安保高股息混合C,混合型-偏股,2021-09-22,1.005,2.66,3.48,1.71,0.37
5878,5878,009511,信达澳银研究优选混合,混合型-偏股,2021-09-22,1.596,7.9,33.85,65.29,53.62
5890,5890,009531,九泰锐和18个月定开混合,混合型-偏股,2021-09-17,1.1672,1.93,6.35,13.31,14.6
5896,5896,009539,兴业睿进混合A,混合型-偏股,2021-09-22,1.2207,1.91,-3.49,6.73,2.2
5897,5897,009540,兴业睿进混合C,混合型-偏股,2021-09-22,1.2136,1.85,-3.62,6.46,1.82
5898,5898,009542,银华富利精选混合,混合型-偏股,2021-09-22,1.0279,6.22,-18.81,3.16,-9.31
5899,5899,009548,汇添富中盘价值精选混合A,混合型-偏股,2021-09-22,1.1511,0.79,-13.35,3.03,-2.5
5900,5900,009549,汇添富中盘价值精选混合C,混合型-偏股,2021-09-22,1.1428,0.73,-13.48,2.71,-2.92
5907,5907,009556,兴全合丰三年持有混合,混合型-偏股,2021-09-22,1.0529,0.52,-4.8,3.74,-2.05
5913,5913,009570,鹏华匠心精选混合A,混合型-偏股,2021-09-22,0.9506,3.62,-15.42,-10.82,-16.31
5914,5914,009571,鹏华匠心精选混合C,混合型-偏股,2021-09-22,0.9415,3.54,-15.59,-11.18,-16.79
5919,5919,009576,东方红智远三年持有混合,混合型-偏股,2021-09-22,1.3446,0.41,-11.04,-2.38,-4.81
5922,5922,009596,泰康创新成长混合A,混合型-偏股,2021-09-22,1.1016,-1.84,-4.57,1.45,-3.47
5923,5923,009597,泰康创新成长混合C,混合型-偏股,2021-09-22,1.0958,-1.9,-4.7,1.18,-3.83
5936,5936,009618,交银启汇混合,混合型-偏股,2021-09-22,1.2064,2.51,-3.92,6.64,2.27
5941,5941,009623,长城创新驱动混合,混合型-偏股,2021-09-22,1.1355,4.42,1.31,9.14,5.51
5947,5947,009630,浦银安盛ESG责任投资混合A,混合型-偏股,2021-09-22,0.967,1.25,-0.68,-3.3,-3.3
5948,5948,009631,浦银安盛ESG责任投资混合C,混合型-偏股,2021-09-22,0.9652,1.22,-0.77,-3.48,-3.48
5951,5951,009636,华泰柏瑞景气优选A,混合型-偏股,2021-09-22,1.3733,0.1,18.97,27.54,16.21
5955,5955,009640,中银证券优选行业龙头混合A,混合型-偏股,2021-09-22,1.1584,-1.1,-4.78,6.67,-1.93
5956,5956,009641,中银证券优选行业龙头混合C,混合型-偏股,2021-09-22,1.1523,-1.15,-4.9,6.4,-2.28
5957,5957,009644,东方阿尔法优势产业混合A,混合型-偏股,2021-09-22,2.4175,7.27,48.97,94.35,84.22
5958,5958,009645,东方阿尔法优势产业混合C,混合型-偏股,2021-09-22,2.4028,7.22,48.79,93.85,83.56
5959,5959,009646,南方核心成长混合A,混合型-偏股,2021-09-22,1.0523,0.99,-7.14,1.85,-5.98
5960,5960,009647,南方核心成长混合C,混合型-偏股,2021-09-22,1.0449,0.95,-7.28,1.55,-6.38
5961,5961,009651,海富通成长甄选混合A,混合型-偏股,2021-09-22,1.9085,11.45,58.41,86.83,69.16
5962,5962,009652,海富通成长甄选混合C,混合型-偏股,2021-09-22,1.901,11.41,58.25,86.45,68.68
5967,5967,009659,民生加银新动能一年定开混合A,混合型-偏股,2021-09-22,1.0034,1.91,-0.93,1.09,-5.1
5968,5968,009660,民生加银新动能一年定开混合C,混合型-偏股,2021-09-22,0.9984,1.87,-1.03,0.88,-5.38
5969,5969,009661,平安研究睿选混合A,混合型-偏股,2021-09-22,1.1543,0.23,-3.75,4.75,-5.26
5970,5970,009662,平安研究睿选混合C,混合型-偏股,2021-09-22,1.1462,0.17,-3.9,4.43,-5.66
5972,5972,009664,汇添富医疗积极成长一年持有混合A,混合型-偏股,2021-09-22,1.1088,8.78,-11.48,12.98,3.93
5973,5973,009665,汇添富医疗积极成长一年持有混合C,混合型-偏股,2021-09-22,1.0992,8.7,-11.66,12.53,3.32
5974,5974,009669,长信量化价值驱动混合C,混合型-偏股,2021-09-22,1.6708,1.1,-2.36,9.06,3.4
5985,5985,009681,南方创新精选一年定开混合A,混合型-偏股,2021-09-22,1.1693,6.82,3.33,14.16,5.69
5986,5986,009682,南方创新精选一年定开混合C,混合型-偏股,2021-09-22,1.1611,6.77,3.16,13.8,5.23
5987,5987,009683,汇添富创新增长一年定开混合A,混合型-偏股,2021-09-22,1.4643,5.46,1.09,12.11,14.47
5988,5988,009684,汇添富创新增长一年定开混合C,混合型-偏股,2021-09-22,1.4534,5.41,0.94,11.77,13.97
5989,5989,009686,华夏磐利一年定开混合A,混合型-偏股,2021-09-22,1.5082,5.82,22.15,35.82,39.11
5990,5990,009687,华夏磐利一年定开混合C,混合型-偏股,2021-09-22,1.5012,5.77,22.02,35.54,38.69
5991,5991,009688,万家鑫动力月月购一年滚动混合,混合型-偏股,2021-09-17,1.1015,-0.03,1.06,-1.4,-2.38
5994,5994,009693,富国积极成长一年定开混合,混合型-偏股,2021-09-22,1.6272,1.4,9.4,24.44,14.99
5995,5995,009695,招商成长精选一年定开混合A,混合型-偏股,2021-09-22,1.1987,-1.02,-5.84,-0.3,0.83
5996,5996,009696,招商成长精选一年定开混合C,混合型-偏股,2021-09-22,1.1866,-1.09,-6.04,-0.71,0.24
5997,5997,009697,华夏成长精选6个月定开混合A,混合型-偏股,2021-09-22,1.3872,-4.15,10.62,21.32,9.24
5998,5998,009698,华夏成长精选6个月定开混合C,混合型-偏股,2021-09-22,1.3783,-4.19,10.48,21.02,8.84
6001,6001,009704,南方景气驱动混合A,混合型-偏股,2021-09-22,0.9293,1.54,-16.52,-11.19,-17.05
6002,6002,009705,南方景气驱动混合C,混合型-偏股,2021-09-22,0.923,1.48,-16.65,-11.45,-17.4
6003,6003,009707,工银新兴制造混合A,混合型-偏股,2021-09-22,1.5303,2.46,9.46,15.77,22.17
6004,6004,009708,工银新兴制造混合C,混合型-偏股,2021-09-22,1.5237,2.42,9.35,15.54,21.82
6005,6005,009714,华安聚优精选混合,混合型-偏股,2021-09-22,0.9857,-1.44,-16.59,-18.21,-16.41
6028,6028,009774,财通资管优选回报一年持有期混合,混合型-偏股,2021-09-22,1.0402,-1.21,-3.23,14.33,4.06
6030,6030,009776,中欧阿尔法混合A,混合型-偏股,2021-09-22,1.1495,3.26,-5.32,13.63,-0.05
6031,6031,009777,中欧阿尔法混合C,混合型-偏股,2021-09-22,1.1433,3.21,-5.44,13.36,-0.42
6032,6032,009778,长信消费升级混合A,混合型-偏股,2021-09-22,0.8355,1.51,-20.09,-9.23,-17.48
6033,6033,009779,长信消费升级混合C,混合型-偏股,2021-09-22,0.8311,1.47,-20.2,-9.5,-17.83
6035,6035,009781,南方产业优势两年混合C,混合型-偏股,2021-09-22,0.9204,0.41,-10.29,-8.49,-12.06
6036,6036,009782,富国兴泉回报12个月持有期混合A,混合型-偏股,2021-09-22,1.1545,8.44,8.31,10.03,13.04
6037,6037,009783,富国兴泉回报12个月持有期混合C,混合型-偏股,2021-09-22,1.1482,8.39,8.17,9.75,12.63
6040,6040,009789,富安达科技创新混合,混合型-偏股,2021-09-22,1.3397,2.4,8.57,20.59,20.1
6041,6041,009791,中欧创业板两年定开混合C,混合型-偏股,2021-09-22,1.1311,-2.24,-2.67,3.84,5.97
6042,6042,009795,嘉实远见精选两年持有期混合,混合型-偏股,2021-09-22,0.9793,-3.11,-14.69,-2.88,-11.31
6045,6045,009798,大成创业板两年定开混合C,混合型-偏股,2021-09-22,1.3798,5.26,6.33,30.38,15.22
6047,6047,009800,长盛制造精选混合A,混合型-偏股,2021-09-22,1.2609,2.75,2.39,18.57,8.71
6048,6048,009801,长盛制造精选混合C,混合型-偏股,2021-09-22,1.2528,2.69,2.24,18.22,8.23
6050,6050,009804,国泰研究优势混合,混合型-偏股,2021-09-22,1.1474,-0.31,1.58,6.65,18.25
6054,6054,009808,易方达创新成长混合,混合型-偏股,2021-09-22,1.1645,-2.63,0.78,19.39,7.92
6067,6067,009837,华夏磐锐一年定开混合A,混合型-偏股,2021-09-17,1.2008,-3.09,6.79,20.72,20.07
6068,6068,009838,华夏磐锐一年定开混合C,混合型-偏股,2021-09-17,1.1973,-3.12,6.68,20.46,19.73
6072,6072,009846,国富港股通远见价值混合,混合型-偏股,2021-09-22,1.047,2.62,-11.44,-8.96,-2.5
6076,6076,009853,中加优势企业混合A,混合型-偏股,2021-09-22,1.8135,16.23,29.2,53.74,44.72
6077,6077,009854,中加优势企业混合C,混合型-偏股,2021-09-22,1.7931,16.15,28.95,53.13,43.9
6078,6078,009855,中加新兴成长混合A,混合型-偏股,2021-09-22,1.7646,10.52,30.0,64.85,57.02
6079,6079,009856,中加新兴成长混合C,混合型-偏股,2021-09-22,1.7558,10.48,29.87,64.52,56.56
6082,6082,009859,银华乐享混合,混合型-偏股,2021-09-22,1.1001,0.04,10.02,17.14,9.45
6084,6084,009861,鹏华新兴成长混合A,混合型-偏股,2021-09-22,1.0667,4.19,12.93,17.03,4.3
6085,6085,009862,鹏华新兴成长混合C,混合型-偏股,2021-09-22,1.0604,4.14,12.78,16.73,3.92
6089,6089,009867,工银创新精选一年定开混合A,混合型-偏股,2021-09-22,1.2716,-3.08,-1.56,9.98,2.49
6090,6090,009868,工银创新精选一年定开混合C,混合型-偏股,2021-09-22,1.2611,-3.16,-1.78,9.53,1.9
6091,6091,009869,嘉实产业先锋混合A,混合型-偏股,2021-09-22,1.1133,-3.67,0.04,1.68,-3.17
6092,6092,009870,嘉实产业先锋混合C,混合型-偏股,2021-09-22,1.1029,-3.74,-0.15,1.28,-3.74
6094,6094,009872,中欧责任投资混合A,混合型-偏股,2021-09-22,1.1631,2.33,-4.58,9.49,3.82
6095,6095,009873,中欧责任投资混合C,混合型-偏股,2021-09-22,1.1535,2.25,-4.78,9.04,3.21
6099,6099,009878,平安低碳经济混合A,混合型-偏股,2021-09-22,1.1429,0.18,-3.97,4.22,-5.43
6100,6100,009879,平安低碳经济混合C,混合型-偏股,2021-09-22,1.1328,0.11,-4.16,3.8,-5.97
6101,6101,009880,安信成长动力一年持有混合,混合型-偏股,2021-09-22,1.2321,1.6,-4.66,-2.41,-2.39
6103,6103,009882,华润元大核心动力混合A,混合型-偏股,2021-09-22,0.9813,-7.9,-9.07,6.69,2.73
6104,6104,009883,华润元大核心动力混合C,混合型-偏股,2021-09-22,0.976,-7.94,-9.19,6.42,2.36
6106,6106,009887,广发稳健优选六个月持有期混合A,混合型-偏股,2021-09-22,1.2085,8.1,11.16,14.54,8.61
6107,6107,009888,广发稳健优选六个月持有期混合C,混合型-偏股,2021-09-22,1.2031,8.07,11.05,14.32,8.29
6111,6111,009892,富国成长策略混合,混合型-偏股,2021-09-22,1.2952,-2.35,10.03,27.95,15.69
6112,6112,009893,大摩优悦安和混合,混合型-偏股,2021-09-22,1.1863,12.02,-4.49,17.84,13.61
6124,6124,009909,嘉实动力先锋混合A,混合型-偏股,2021-09-22,1.0099,-3.46,-0.21,1.32,-3.69
6125,6125,009910,嘉实动力先锋混合C,混合型-偏股,2021-09-22,1.0029,-3.53,-0.41,0.92,-4.28
6126,6126,009914,富国成长动力混合,混合型-偏股,2021-09-22,1.1834,-1.33,4.16,6.73,9.43
6127,6127,009918,上银核心成长混合A,混合型-偏股,2021-09-22,0.9864,3.8,0.61,5.41,0.11
6128,6128,009919,上银核心成长混合C,混合型-偏股,2021-09-22,0.9832,3.77,0.52,5.25,-0.12
6133,6133,009929,南方创新驱动混合A,混合型-偏股,2021-09-22,0.9674,1.1,-11.06,-7.76,-10.93
6134,6134,009930,南方创新驱动混合C,混合型-偏股,2021-09-22,0.9612,1.04,-11.2,-8.04,-11.32
6142,6142,009950,财通资管均衡价值一年持有期混合,混合型-偏股,2021-09-22,1.1366,-3.04,0.61,15.88,10.22
6150,6150,009958,长安鑫悦消费混合A,混合型-偏股,2021-09-22,1.0863,-2.81,-16.65,-3.04,-11.51
6151,6151,009959,长安鑫悦消费混合C,混合型-偏股,2021-09-22,1.0808,-2.86,-16.75,-3.29,-11.83
6152,6152,009960,银华多元机遇混合,混合型-偏股,2021-09-22,0.9442,5.04,-11.43,-11.25,-12.5
6154,6154,009968,金鹰内需成长混合A,混合型-偏股,2021-09-22,1.417,3.23,22.17,44.58,42.06
6155,6155,009969,金鹰内需成长混合C,混合型-偏股,2021-09-22,1.4063,3.17,21.93,44.0,41.25
6156,6156,009970,财通内需增长12个月定开混合,混合型-偏股,2021-09-17,1.2163,1.08,5.4,11.16,7.24
6162,6162,009983,永赢港股通品质生活慧选混合,混合型-偏股,2021-09-22,0.9039,-1.36,-14.48,-12.89,-12.26
6163,6163,009984,鹏华启航两年封闭运作混合,混合型-偏股,2021-09-17,0.9781,-2.73,1.0,-1.28,-1.43
6166,6166,009989,华宝研究精选混合,混合型-偏股,2021-09-22,1.1512,2.13,6.98,11.85,13.12
6167,6167,009990,华泰柏瑞品质优选A,混合型-偏股,2021-09-22,1.1213,-2.26,-11.61,7.51,0.24
6168,6168,009991,华泰柏瑞品质优选C,混合型-偏股,2021-09-22,1.1153,-2.31,-11.72,7.23,-0.13
6169,6169,009992,景顺长城量化成长演化混合,混合型-偏股,2021-09-22,1.0121,1.04,-5.63,1.04,-4.37
6170,6170,009993,嘉实前沿创新混合,混合型-偏股,2021-09-22,1.165,0.61,-1.5,9.82,0.09
6171,6171,009998,上投摩根慧见两年持有期,混合型-偏股,2021-09-22,1.1511,2.41,5.89,8.87,3.72
6172,6172,009999,东方中国红利混合,混合型-偏股,2021-09-22,1.4636,20.77,29.48,36.66,41.14
6180,6180,010008,中融成长优选混合A,混合型-偏股,2021-09-22,1.6133,8.31,41.79,65.57,53.01
6181,6181,010009,中融成长优选混合C,混合型-偏股,2021-09-22,1.6004,8.26,41.54,64.94,51.9
6187,6187,010016,华夏科技前沿6个月定开混合A,混合型-偏股,2021-09-22,1.0993,2.44,-5.51,11.74,4.65
6188,6188,010017,华夏科技前沿6个月定开混合C,混合型-偏股,2021-09-22,1.0935,2.4,-5.63,11.47,4.26
6191,6191,010020,华夏线上经济主题精选混合,混合型-偏股,2021-09-22,0.9042,-2.55,-16.4,-13.08,-14.4
6193,6193,010022,广发消费品精选混合C,混合型-偏股,2021-09-22,4.031,-2.52,-15.39,-12.14,-19.25
6194,6194,010023,广发制造业精选混合C,混合型-偏股,2021-09-22,6.33,-7.31,9.31,28.95,14.57
